# B2  M_xy  beta  p  rho  v2
  2.040334e-02  -2.329536e-06   2.438370e+03   9.897626e-01   9.938498e-01   8.774054e-02
  2.032397e-02  -3.324463e-06   2.448599e+03   9.900485e-01   9.929305e-01   8.727555e-02
  1.908788e-02  -4.750833e-06   2.618206e+03   9.942409e-01   9.944791e-01   9.174293e-02
  2.014604e-02  -3.582691e-07   2.488138e+03   9.972277e-01   9.961144e-01   7.123289e-02
  1.992722e-02   1.490114e-06   2.503385e+03   9.924404e-01   9.942186e-01   7.147716e-02
  1.998428e-02   1.593181e-06   2.496672e+03   9.926131e-01   9.952993e-01   7.169528e-02
  2.016696e-02   2.410543e-06   2.470521e+03   9.911947e-01   9.946216e-01   7.233505e-02
  2.014232e-02   2.675718e-06   2.473717e+03   9.912647e-01   9.947292e-01   7.250677e-02
  2.018615e-02   2.077925e-06   2.470749e+03   9.922299e-01   9.950203e-01   7.321376e-02
  2.011964e-02   1.700072e-06   2.481190e+03   9.931398e-01   9.947296e-01   7.324185e-02
  1.904770e-02   5.939887e-06   2.627385e+03   9.956267e-01   9.947435e-01   7.352327e-02
  1.911891e-02   1.089483e-05   2.618327e+03   9.959030e-01   9.955520e-01   7.419252e-02
  2.006638e-02   2.210493e-06   2.488331e+03   9.933616e-01   9.948322e-01   7.229090e-02
  2.015599e-02   2.398148e-06   2.471898e+03   9.912081e-01   9.943963e-01   7.230209e-02
  2.027251e-02   1.126607e-06   2.454664e+03   9.899873e-01   9.940636e-01   7.262074e-02
  2.025609e-02   1.080600e-06   2.457458e+03   9.903116e-01   9.942123e-01   7.243591e-02
  2.024172e-02   3.539364e-06   2.463504e+03   9.920439e-01   9.948435e-01   7.283415e-02
  2.016670e-02   3.002800e-06   2.476905e+03   9.937438e-01   9.949632e-01   7.249341e-02
  1.930570e-02   6.688231e-06   2.593803e+03   9.962142e-01   9.953744e-01   7.585773e-02
  2.008403e-02  -2.128069e-09   2.497810e+03   9.980228e-01   9.964914e-01   7.072995e-02
  1.994698e-02   5.061428e-07   2.502151e+03   9.929351e-01   9.945396e-01   7.155664e-02
  1.999286e-02   8.906545e-07   2.494269e+03   9.920836e-01   9.948727e-01   7.162785e-02
  2.020398e-02   3.864938e-07   2.463078e+03   9.900228e-01   9.940704e-01   7.223565e-02
  2.018311e-02   5.760152e-07   2.464139e+03   9.894259e-01   9.936765e-01   7.203209e-02
  2.020868e-02   2.334345e-06   2.463398e+03   9.903819e-01   9.939270e-01   7.274584e-02
  2.008581e-02   3.896698e-06   2.483665e+03   9.924588e-01   9.942295e-01   7.291548e-02
  1.928945e-02   1.231719e-05   2.591361e+03   9.944384e-01   9.942752e-01   7.432355e-02
  1.895572e-02   1.258157e-06   2.644236e+03   9.971731e-01   9.959370e-01   7.361385e-02
  2.004626e-02   6.209618e-07   2.492766e+03   9.941341e-01   9.952314e-01   7.245694e-02
  2.015266e-02   7.314812e-07   2.474114e+03   9.919327e-01   9.947560e-01   7.237660e-02
  2.025967e-02   7.994807e-07   2.457179e+03   9.903741e-01   9.941789e-01   7.257563e-02
  2.027398e-02   4.666700e-08   2.453866e+03   9.897373e-01   9.938909e-01   7.263056e-02
  2.026169e-02   1.415255e-06   2.459212e+03   9.912926e-01   9.944095e-01   7.287184e-02
  2.016315e-02   1.100534e-06   2.474106e+03   9.924458e-01   9.943670e-01   7.270862e-02
  1.923079e-02   5.346042e-06   2.598613e+03   9.941887e-01   9.945164e-01   7.608709e-02
  1.991639e-02  -1.098382e-06   2.518302e+03   9.978115e-01   9.962849e-01   7.178366e-02
  1.999091e-02   4.609516e-07   2.497099e+03   9.931125e-01   9.946732e-01   7.211690e-02
  2.009606e-02  -3.204969e-08   2.479875e+03   9.914501e-01   9.943859e-01   7.212560e-02
  2.019277e-02   1.417437e-06   2.461535e+03   9.888534e-01   9.933510e-01   7.240179e-02
  2.025454e-02   5.317410e-07   2.451206e+03   9.877166e-01   9.926585e-01   7.216126e-02
  2.019360e-02   3.692734e-06   2.461170e+03   9.887481e-01   9.928904e-01   7.244894e-02
  2.007262e-02   3.855463e-06   2.483377e+03   9.916920e-01   9.939482e-01   7.250799e-02
  1.946107e-02   1.291306e-05   2.568604e+03   9.944754e-01   9.943535e-01   7.421711e-02
  1.884764e-02  -2.502490e-06   2.661113e+03   9.978157e-01   9.960815e-01   7.416267e-02
  2.007887e-02   5.985432e-07   2.491576e+03   9.952759e-01   9.959687e-01   7.311285e-02
  2.014366e-02   1.816810e-07   2.479758e+03   9.937514e-01   9.958482e-01   7.309097e-02
  2.021969e-02  -2.182986e-07   2.464744e+03   9.914630e-01   9.949228e-01   7.287275e-02
  2.026614e-02  -1.422817e-07   2.456412e+03   9.903809e-01   9.943120e-01   7.287757e-02
  2.022932e-02   7.557655e-07   2.463733e+03   9.915281e-01   9.946275e-01   7.272545e-02
  2.018196e-02  -1.333847e-07   2.471539e+03   9.923413e-01   9.942316e-01   7.272898e-02
  1.925360e-02   3.713684e-07   2.593672e+03   9.934754e-01   9.941821e-01   7.612611e-02
  1.961019e-02  -3.627154e-06   2.556103e+03   9.972187e-01   9.958358e-01   7.329329e-02
  2.004936e-02  -1.203262e-06   2.489158e+03   9.928488e-01   9.945041e-01   7.247177e-02
  2.015912e-02  -1.976900e-06   2.472023e+03   9.914123e-01   9.944458e-01   7.256709e-02
  2.023819e-02  -4.007689e-07   2.456793e+03   9.891685e-01   9.935315e-01   7.260891e-02
  2.021249e-02  -2.078572e-07   2.458473e+03   9.885882e-01   9.932038e-01   7.252476e-02
  2.019614e-02   4.877262e-07   2.463021e+03   9.896160e-01   9.934055e-01   7.258982e-02
  2.009439e-02   2.724524e-06   2.481765e+03   9.921233e-01   9.941431e-01   7.245105e-02
  1.973911e-02   5.920605e-06   2.533090e+03   9.947371e-01   9.947696e-01   7.465956e-02
  1.899577e-02   2.826048e-07   2.639195e+03   9.973754e-01   9.957757e-01   7.500153e-02
  2.011938e-02   4.584446e-07   2.486904e+03   9.954141e-01   9.960474e-01   7.362237e-02
  2.016547e-02   1.615521e-06   2.478146e+03   9.941808e-01   9.961858e-01   7.353448e-02
  2.020546e-02   1.163818e-06   2.466702e+03   9.915523e-01   9.949779e-01   7.283565e-02
  2.022772e-02   1.186673e-06   2.461622e+03   9.906005e-01   9.944383e-01   7.293703e-02
  2.023973e-02   1.256818e-07   2.463014e+03   9.917489e-01   9.947256e-01   7.267388e-02
  2.018797e-02   4.827020e-07   2.470886e+03   9.923742e-01   9.943029e-01   7.280467e-02
  1.934977e-02  -9.731543e-07   2.581326e+03   9.936854e-01   9.943106e-01   7.603984e-02
  1.962141e-02   5.910814e-06   2.551656e+03   9.960533e-01   9.953407e-01   7.509039e-02
  2.016655e-02   2.293353e-06   2.473291e+03   9.922861e-01   9.941708e-01   7.282136e-02
  2.026613e-02   1.655353e-06   2.458452e+03   9.912032e-01   9.943180e-01   7.289626e-02
  2.025555e-02   9.102380e-07   2.455309e+03   9.894191e-01   9.936495e-01   7.265337e-02
  2.025093e-02   1.120778e-06   2.456729e+03   9.897653e-01   9.938976e-01   7.287622e-02
  2.016068e-02   2.257283e-06   2.471586e+03   9.913138e-01   9.944151e-01   7.274854e-02
  2.005270e-02   1.439764e-06   2.490527e+03   9.935606e-01   9.950778e-01   7.261463e-02
  1.973353e-02   9.686642e-08   2.536599e+03   9.958338e-01   9.955714e-01   7.429885e-02
  1.898754e-02   4.933397e-06   2.637640e+03   9.963558e-01   9.953877e-01   7.533850e-02
  2.016640e-02   1.154141e-06   2.476762e+03   9.936711e-01   9.949950e-01   7.370435e-02
  2.024765e-02   7.204877e-07   2.463146e+03   9.921902e-01   9.949922e-01   7.348941e-02
  2.026158e-02  -3.101599e-07   2.455152e+03   9.896503e-01   9.937730e-01   7.260028e-02
  2.026410e-02   3.504232e-07   2.453366e+03   9.890532e-01   9.934602e-01   7.273675e-02
  2.020765e-02   7.053362e-07   2.464013e+03   9.905787e-01   9.939886e-01   7.262911e-02
  2.017176e-02   1.913177e-07   2.470061e+03   9.912464e-01   9.936140e-01   7.270503e-02
  1.925672e-02   4.712868e-06   2.595396e+03   9.942971e-01   9.947662e-01   7.568756e-02
  1.943374e-02   2.357301e-06   2.574819e+03   9.954819e-01   9.953187e-01   7.553196e-02
  2.016750e-02  -7.963166e-07   2.473763e+03   9.925224e-01   9.943532e-01   7.272076e-02
  2.022784e-02  -2.271763e-06   2.465707e+03   9.922500e-01   9.950089e-01   7.279323e-02
  2.023407e-02  -1.601745e-06   2.460719e+03   9.905477e-01   9.944055e-01   7.255009e-02
  2.024583e-02  -1.076768e-06   2.458849e+03   9.903706e-01   9.942561e-01   7.262013e-02
  2.011671e-02  -8.677649e-07   2.479061e+03   9.921435e-01   9.949148e-01   7.226162e-02
  2.000991e-02   2.669068e-07   2.497703e+03   9.942968e-01   9.953137e-01   7.239374e-02
  1.979138e-02  -1.296224e-06   2.530603e+03   9.963920e-01   9.959048e-01   7.409213e-02
  1.916459e-02   4.212570e-07   2.609628e+03   9.949660e-01   9.946837e-01   7.540125e-02
  2.017056e-02   5.822653e-07   2.472355e+03   9.921083e-01   9.940883e-01   7.332760e-02
  2.028358e-02   1.127033e-06   2.455735e+03   9.909599e-01   9.942534e-01   7.329613e-02
  2.026715e-02   6.478083e-07   2.452238e+03   9.887477e-01   9.933472e-01   7.239922e-02
  2.031344e-02   1.037843e-06   2.445281e+03   9.881944e-01   9.929327e-01   7.259622e-02
  2.023104e-02   2.051714e-07   2.459037e+03   9.897228e-01   9.935243e-01   7.231473e-02
  2.016864e-02   8.627246e-09   2.467921e+03   9.902345e-01   9.929742e-01   7.248844e-02
  1.932921e-02   2.096483e-06   2.586048e+03   9.944449e-01   9.946414e-01   7.511781e-02
  1.944758e-02   4.818746e-07   2.568842e+03   9.938783e-01   9.944524e-01   7.574199e-02
  2.019506e-02  -1.430058e-06   2.470258e+03   9.924706e-01   9.943549e-01   7.289642e-02
  2.020903e-02  -1.395262e-06   2.470146e+03   9.931117e-01   9.955721e-01   7.278887e-02
  2.020786e-02  -1.287647e-07   2.467873e+03   9.921408e-01   9.953144e-01   7.274357e-02
  2.021530e-02  -5.471991e-07   2.465165e+03   9.914170e-01   9.948990e-01   7.237791e-02
  2.004843e-02   1.766722e-06   2.489434e+03   9.929129e-01   9.953439e-01   7.181838e-02
  1.997177e-02   4.034796e-07   2.502726e+03   9.943973e-01   9.954623e-01   7.170764e-02
  1.978230e-02   2.762880e-06   2.532713e+03   9.967654e-01   9.963053e-01   7.392996e-02
  1.949924e-02  -3.956951e-06   2.566697e+03   9.956860e-01   9.951649e-01   7.586150e-02
  2.017250e-02  -9.541851e-07   2.472876e+03   9.924123e-01   9.942382e-01   7.317556e-02
  2.025234e-02  -2.531530e-07   2.462089e+03   9.919942e-01   9.948047e-01   7.334084e-02
  2.027750e-02   1.211286e-06   2.452244e+03   9.892547e-01   9.935207e-01   7.279377e-02
  2.032207e-02   1.298329e-06   2.443770e+03   9.880035e-01   9.928890e-01   7.291148e-02
  2.026649e-02   2.299251e-06   2.453050e+03   9.890431e-01   9.930038e-01   7.272405e-02
  2.017882e-02   1.767785e-06   2.465148e+03   9.896210e-01   9.927019e-01   7.265970e-02
  1.921847e-02   3.281762e-06   2.597590e+03   9.931605e-01   9.937647e-01   7.422555e-02
  1.927671e-02   1.249780e-06   2.590768e+03   9.935545e-01   9.945343e-01   7.538426e-02
  2.021249e-02  -8.389416e-07   2.467084e+03   9.920506e-01   9.941395e-01   7.284734e-02
  2.023368e-02  -1.334706e-06   2.465700e+03   9.925337e-01   9.953838e-01   7.261248e-02
  2.020647e-02  -2.214907e-06   2.466912e+03   9.916861e-01   9.950426e-01   7.265552e-02
  2.021841e-02  -2.031654e-06   2.464649e+03   9.913617e-01   9.948639e-01   7.237414e-02
  2.007264e-02  -4.083929e-07   2.486811e+03   9.930645e-01   9.954894e-01   7.175454e-02
  1.997686e-02  -1.900804e-07   2.501724e+03   9.942525e-01   9.954762e-01   7.165302e-02
  1.964301e-02   3.304480e-06   2.550196e+03   9.965788e-01   9.958458e-01   7.378336e-02
  1.958087e-02  -3.294846e-06   2.561500e+03   9.978298e-01   9.963532e-01   7.505857e-02
  2.007936e-02  -2.010444e-06   2.487444e+03   9.936499e-01   9.950175e-01   7.282289e-02
  2.014390e-02  -1.420714e-06   2.479014e+03   9.934654e-01   9.956696e-01   7.315515e-02
  2.025940e-02   1.853685e-08   2.456768e+03   9.901953e-01   9.941730e-01   7.308058e-02
  2.027956e-02  -1.584764e-06   2.450902e+03   9.888140e-01   9.933658e-01   7.306148e-02
  2.028487e-02  -8.831996e-07   2.451966e+03   9.895023e-01   9.933964e-01   7.314485e-02
  2.021243e-02  -7.408112e-07   2.462082e+03   9.900361e-01   9.928250e-01   7.318820e-02
  1.922063e-02   1.881851e-06   2.593569e+03   9.917346e-01   9.928970e-01   7.428080e-02
  1.942746e-02  -2.429854e-06   2.573033e+03   9.944697e-01   9.951908e-01   7.643731e-02
  2.021244e-02  -1.853162e-06   2.466754e+03   9.919156e-01   9.940458e-01   7.272844e-02
  2.027174e-02  -3.192943e-07   2.458027e+03   9.913059e-01   9.944634e-01   7.240257e-02
  2.027492e-02  -5.382730e-07   2.455037e+03   9.902555e-01   9.941722e-01   7.251174e-02
  2.026029e-02   6.287210e-07   2.457793e+03   9.906518e-01   9.944240e-01   7.237276e-02
  2.017688e-02   6.697433e-07   2.473091e+03   9.927141e-01   9.952342e-01   7.218715e-02
  2.009201e-02   1.342142e-06   2.486155e+03   9.937605e-01   9.950277e-01   7.223876e-02
  1.950767e-02   2.082953e-06   2.565769e+03   9.957563e-01   9.952157e-01   7.415441e-02
  1.969021e-02  -1.101449e-05   2.547851e+03   9.980549e-01   9.967738e-01   7.319807e-02
  1.999084e-02  -1.770911e-06   2.498227e+03   9.935575e-01   9.949347e-01   7.213565e-02
  2.006172e-02  -2.615590e-06   2.487735e+03   9.928931e-01   9.953667e-01   7.222421e-02
  2.021226e-02  -2.877974e-07   2.459534e+03   9.890035e-01   9.934575e-01   7.259139e-02
  2.025612e-02  -8.299066e-07   2.452515e+03   9.883214e-01   9.930551e-01   7.276348e-02
  2.026318e-02   1.004713e-06   2.453949e+03   9.892438e-01   9.930935e-01   7.328707e-02
  2.018626e-02   1.353488e-06   2.466293e+03   9.904460e-01   9.929787e-01   7.352364e-02
  1.928170e-02   4.331110e-06   2.585235e+03   9.916891e-01   9.926043e-01   7.510682e-02
  1.923529e-02   3.584249e-06   2.602769e+03   9.960118e-01   9.959350e-01   7.648802e-02
  2.016613e-02   1.706142e-06   2.474744e+03   9.928487e-01   9.946005e-01   7.282958e-02
  2.024328e-02   1.456626e-06   2.461259e+03   9.912157e-01   9.944954e-01   7.249894e-02
  2.030184e-02   4.170774e-07   2.451211e+03   9.900248e-01   9.940955e-01   7.260575e-02
  2.028816e-02   4.494102e-07   2.451700e+03   9.895555e-01   9.937250e-01   7.235492e-02
  2.019921e-02   1.768696e-06   2.469957e+03   9.925533e-01   9.951927e-01   7.260174e-02
  2.015925e-02   3.779093e-07   2.475599e+03   9.928530e-01   9.945102e-01   7.250223e-02
  1.949922e-02   2.476218e-06   2.564865e+03   9.949746e-01   9.950389e-01   7.500515e-02
  1.983150e-02  -1.315863e-05   2.526198e+03   9.966738e-01   9.961008e-01   7.151467e-02
  1.995342e-02  -3.582290e-06   2.498579e+03   9.918376e-01   9.939841e-01   7.129625e-02
  2.000695e-02  -5.226903e-06   2.489157e+03   9.907486e-01   9.941259e-01   7.118770e-02
  2.023280e-02  -1.589880e-06   2.451864e+03   9.869212e-01   9.923234e-01   7.186745e-02
  2.024808e-02  -2.177039e-06   2.452386e+03   9.878768e-01   9.927772e-01   7.237301e-02
  2.025554e-02  -2.900325e-06   2.452609e+03   9.883310e-01   9.926890e-01   7.280886e-02
  2.017693e-02  -1.124243e-06   2.467590e+03   9.905087e-01   9.929217e-01   7.325117e-02
  1.940718e-02  -4.027140e-06   2.570715e+03   9.925363e-01   9.929975e-01   7.491314e-02
  1.910048e-02   2.402570e-06   2.622050e+03   9.963582e-01   9.958124e-01   7.540110e-02
  2.015551e-02  -8.290167e-07   2.477562e+03   9.934554e-01   9.949164e-01   7.294049e-02
  2.029369e-02  -9.387150e-07   2.455573e+03   9.913888e-01   9.944437e-01   7.316836e-02
  2.028422e-02  -2.643568e-06   2.454865e+03   9.906403e-01   9.944032e-01   7.312268e-02
  2.031124e-02  -1.902634e-06   2.447489e+03   9.889796e-01   9.934620e-01   7.274433e-02
  2.024438e-02  -9.652553e-07   2.463859e+03   9.923168e-01   9.950534e-01   7.297904e-02
  2.020079e-02  -2.465923e-06   2.467947e+03   9.918236e-01   9.940445e-01   7.272096e-02
  1.963306e-02  -3.212341e-06   2.546709e+03   9.947121e-01   9.951118e-01   7.618283e-02
  1.987482e-02  -1.257919e-05   2.517510e+03   9.954160e-01   9.952680e-01   7.205889e-02
  1.999660e-02  -3.536169e-06   2.490831e+03   9.909019e-01   9.933180e-01   7.133903e-02
  2.000535e-02  -3.989944e-06   2.488544e+03   9.904251e-01   9.938055e-01   7.106356e-02
  2.026555e-02  -1.475269e-06   2.448051e+03   9.869815e-01   9.922724e-01   7.192130e-02
  2.017272e-02  -1.096364e-06   2.464809e+03   9.891859e-01   9.934985e-01   7.232395e-02
  2.020683e-02  -2.895807e-06   2.459555e+03   9.887462e-01   9.928330e-01   7.246557e-02
  2.008133e-02  -3.118855e-06   2.480925e+03   9.911428e-01   9.934039e-01   7.264715e-02
  1.953926e-02  -1.028336e-05   2.557142e+03   9.940151e-01   9.942621e-01   7.404680e-02
  1.906887e-02   4.548389e-06   2.625240e+03   9.959188e-01   9.950678e-01   7.445979e-02
  2.012806e-02   8.587632e-07   2.481976e+03   9.938698e-01   9.951455e-01   7.274793e-02
  2.024278e-02   2.053694e-06   2.462330e+03   9.916227e-01   9.945910e-01   7.326877e-02
  2.023541e-02   7.372788e-07   2.463142e+03   9.915886e-01   9.949520e-01   7.315769e-02
  2.034099e-02  -1.274563e-06   2.444354e+03   9.891598e-01   9.935461e-01   7.334677e-02
  2.024514e-02  -1.011186e-06   2.465071e+03   9.928423e-01   9.953617e-01   7.334050e-02
  2.020029e-02  -2.151341e-06   2.468997e+03   9.922208e-01   9.942243e-01   7.312040e-02
  1.952632e-02  -6.972989e-06   2.563602e+03   9.958664e-01   9.955727e-01   7.621100e-02
  1.980622e-02  -1.334223e-05   2.526502e+03   9.955232e-01   9.954581e-01   7.334945e-02
  2.003435e-02  -3.276797e-06   2.487940e+03   9.916198e-01   9.938269e-01   7.190672e-02
  2.008758e-02  -3.993708e-06   2.480506e+03   9.912842e-01   9.944651e-01   7.187496e-02
  2.025917e-02  -2.311069e-06   2.453233e+03   9.887593e-01   9.933363e-01   7.258223e-02
  2.015157e-02  -9.757341e-07   2.471981e+03   9.910240e-01   9.946450e-01   7.243889e-02
  2.013275e-02  -3.457558e-06   2.474117e+03   9.909541e-01   9.942647e-01   7.221966e-02
  1.997265e-02  -1.870753e-06   2.498027e+03   9.925741e-01   9.943556e-01   7.172409e-02
  1.975650e-02  -4.832555e-06   2.533434e+03   9.957490e-01   9.952144e-01   7.308083e-02
  1.912913e-02  -3.234198e-06   2.618834e+03   9.966287e-01   9.953700e-01   7.435465e-02
  2.009274e-02   1.401828e-06   2.487614e+03   9.943798e-01   9.954103e-01   7.288147e-02
  2.021595e-02   1.752350e-06   2.465925e+03   9.917548e-01   9.947143e-01   7.323709e-02
  2.020924e-02   9.557444e-07   2.466047e+03   9.914741e-01   9.949674e-01   7.261122e-02
  2.032327e-02   8.962493e-07   2.445754e+03   9.888637e-01   9.934054e-01   7.311532e-02
  2.019751e-02  -1.892276e-06   2.469005e+03   9.920873e-01   9.949726e-01   7.270449e-02
  2.017936e-02  -3.515832e-06   2.470972e+03   9.919853e-01   9.939896e-01   7.296589e-02
  1.935078e-02  -1.057980e-05   2.588579e+03   9.965294e-01   9.960440e-01   7.541616e-02
  1.986716e-02   2.995416e-06   2.519307e+03   9.957427e-01   9.956759e-01   7.516754e-02
  2.008540e-02  -8.430886e-07   2.484962e+03   9.929567e-01   9.946450e-01   7.240465e-02
  2.016357e-02   6.438965e-07   2.472908e+03   9.919863e-01   9.949140e-01   7.228835e-02
  2.023558e-02  -2.543871e-07   2.458578e+03   9.897597e-01   9.939211e-01   7.277768e-02
  2.015620e-02  -7.955188e-08   2.472199e+03   9.913390e-01   9.948182e-01   7.211085e-02
  1.996995e-02  -6.603057e-07   2.497949e+03   9.924090e-01   9.950478e-01   7.183161e-02
  1.986973e-02  -1.408590e-06   2.515630e+03   9.944175e-01   9.955483e-01   7.144382e-02
  1.970988e-02  -3.059193e-06   2.542604e+03   9.969944e-01   9.962779e-01   7.224812e-02
  1.936348e-02  -4.789508e-06   2.590496e+03   9.979216e-01   9.961638e-01   7.375920e-02
  2.005655e-02  -2.346305e-06   2.493659e+03   9.950008e-01   9.957847e-01   7.286392e-02
  2.014756e-02  -1.957621e-06   2.476677e+03   9.927091e-01   9.951482e-01   7.283347e-02
  2.017537e-02  -1.841062e-06   2.470575e+03   9.916300e-01   9.950062e-01   7.202466e-02
  2.027163e-02  -2.966029e-06   2.451283e+03   9.885810e-01   9.931458e-01   7.252190e-02
  2.019929e-02  -5.847834e-06   2.464203e+03   9.902452e-01   9.937320e-01   7.211640e-02
  2.016839e-02  -4.460641e-06   2.468265e+03   9.903604e-01   9.930521e-01   7.258767e-02
  1.930116e-02  -9.124496e-06   2.593754e+03   9.959610e-01   9.955906e-01   7.458484e-02
  1.973250e-02   1.127445e-05   2.534705e+03   9.950381e-01   9.953246e-01   7.585558e-02
  2.012233e-02   1.662464e-06   2.482299e+03   9.937164e-01   9.951021e-01   7.248603e-02
  2.024284e-02   1.593525e-06   2.463725e+03   9.921879e-01   9.948528e-01   7.250312e-02
  2.020747e-02  -9.484343e-08   2.463040e+03   9.901783e-01   9.941883e-01   7.244959e-02
  2.017268e-02   1.632503e-07   2.470452e+03   9.914485e-01   9.949230e-01   7.181856e-02
  2.003334e-02  -2.006283e-06   2.491422e+03   9.929579e-01   9.953397e-01   7.158571e-02
  1.991562e-02  -1.172086e-06   2.513224e+03   9.957613e-01   9.961564e-01   7.146162e-02
  1.969029e-02  -7.761039e-06   2.548103e+03   9.981579e-01   9.970834e-01   7.199570e-02
  1.970196e-02  -2.918574e-06   2.544382e+03   9.972912e-01   9.959056e-01   7.294376e-02
  2.000795e-02   1.897741e-06   2.497857e+03   9.942610e-01   9.953053e-01   7.258678e-02
  2.004731e-02   1.972391e-06   2.489850e+03   9.930233e-01   9.954337e-01   7.251933e-02
  2.014531e-02   2.723210e-06   2.474186e+03   9.916001e-01   9.948755e-01   7.203586e-02
  2.019994e-02   3.763369e-06   2.462398e+03   9.895517e-01   9.937401e-01   7.244201e-02
  2.017846e-02  -1.621046e-06   2.467804e+03   9.906695e-01   9.939981e-01   7.232769e-02
  2.013191e-02  -1.834480e-06   2.473549e+03   9.906849e-01   9.932669e-01   7.258564e-02
  1.896340e-02  -1.142681e-05   2.640152e+03   9.960366e-01   9.951931e-01   7.318067e-02
  1.957058e-02   1.063576e-05   2.554666e+03   9.946446e-01   9.948837e-01   7.598269e-02
  2.015749e-02   3.002249e-06   2.478401e+03   9.938898e-01   9.951939e-01   7.269436e-02
  2.025645e-02   2.725200e-06   2.461839e+03   9.920948e-01   9.948268e-01   7.274383e-02
  2.023038e-02  -1.152622e-06   2.460737e+03   9.903744e-01   9.942429e-01   7.257303e-02
  2.022732e-02  -6.537787e-07   2.463450e+03   9.913163e-01   9.948483e-01   7.208108e-02
  2.010806e-02  -3.390160e-07   2.480361e+03   9.922362e-01   9.949763e-01   7.195461e-02
  2.001415e-02   5.069936e-07   2.499459e+03   9.952067e-01   9.959843e-01   7.192414e-02
  1.968781e-02  -4.914776e-07   2.546962e+03   9.975853e-01   9.963793e-01   7.384840e-02
  2.006529e-02  -1.995777e-06   2.499163e+03   9.976317e-01   9.962948e-01   7.194899e-02
  1.994569e-02  -1.117809e-06   2.503356e+03   9.933489e-01   9.947507e-01   7.180389e-02
  1.999473e-02  -1.115589e-06   2.497177e+03   9.933333e-01   9.956296e-01   7.190849e-02
  2.013849e-02  -5.834868e-07   2.476037e+03   9.920056e-01   9.951358e-01   7.212279e-02
  2.013140e-02  -6.460354e-07   2.476190e+03   9.917176e-01   9.950577e-01   7.262248e-02
  2.013939e-02  -2.445217e-06   2.477230e+03   9.925282e-01   9.951879e-01   7.287200e-02
  2.009664e-02  -1.346232e-06   2.482121e+03   9.923769e-01   9.941769e-01   7.314892e-02
  1.900071e-02  -4.907927e-06   2.635011e+03   9.960528e-01   9.951318e-01   7.332292e-02
  1.939573e-02   1.686934e-05   2.579382e+03   9.952950e-01   9.952413e-01   7.527935e-02
  2.011014e-02   5.970146e-06   2.484618e+03   9.940424e-01   9.952735e-01   7.241843e-02
  2.020907e-02   5.898916e-06   2.467329e+03   9.919812e-01   9.947689e-01   7.247939e-02
  2.023108e-02   2.746954e-06   2.461239e+03   9.906104e-01   9.943981e-01   7.258334e-02
  2.027076e-02   2.367263e-06   2.457774e+03   9.911562e-01   9.947355e-01   7.236367e-02
  2.017095e-02   3.101544e-06   2.472810e+03   9.923097e-01   9.950237e-01   7.238090e-02
  2.009019e-02   1.167599e-06   2.488617e+03   9.946545e-01   9.956491e-01   7.220333e-02
  1.947639e-02   2.437590e-06   2.574170e+03   9.974147e-01   9.961958e-01   7.455422e-02
  1.965715e-02  -4.297311e-07   2.542527e+03   9.942975e-01   9.944702e-01   6.071707e-02
  2.009049e-02   2.583329e-06   2.479608e+03   9.910682e-01   9.934781e-01   6.003487e-02
  2.015965e-02   1.793763e-06   2.470370e+03   9.907753e-01   9.940824e-01   6.013952e-02
  2.025024e-02   8.650579e-08   2.455743e+03   9.893346e-01   9.937343e-01   6.021747e-02
  2.025670e-02   1.161449e-06   2.456184e+03   9.898279e-01   9.938794e-01   6.053477e-02
  2.027809e-02  -4.565636e-06   2.456035e+03   9.908132e-01   9.941162e-01   6.054061e-02
  2.016271e-02  -3.849240e-06   2.474763e+03   9.926879e-01   9.945928e-01   6.081564e-02
  1.920550e-02  -1.133855e-05   2.603661e+03   9.948100e-01   9.947563e-01   6.250659e-02
  1.944512e-02   1.808570e-07   2.577261e+03   9.970093e-01   9.961612e-01   6.108306e-02
  1.999108e-02  -2.537022e-07   2.502388e+03   9.952246e-01   9.958674e-01   5.979055e-02
  2.004083e-02   6.928283e-07   2.493450e+03   9.941379e-01   9.961324e-01   5.974865e-02
  2.014661e-02  -5.511264e-07   2.478858e+03   9.935364e-01   9.961699e-01   6.040350e-02
  2.016650e-02  -9.128186e-07   2.475786e+03   9.932849e-01   9.959601e-01   6.035399e-02
  2.018196e-02   6.576066e-07   2.475979e+03   9.941234e-01   9.961715e-01   6.117466e-02
  2.011529e-02  -1.202724e-06   2.484587e+03   9.942844e-01   9.953402e-01   6.079964e-02
  1.930168e-02   1.201329e-06   2.593757e+03   9.959889e-01   9.953488e-01   6.314245e-02
  1.971126e-02  -2.946360e-06   2.538984e+03   9.956449e-01   9.951267e-01   6.099651e-02
  2.004223e-02   1.265365e-06   2.487846e+03   9.919726e-01   9.940552e-01   6.042789e-02
  2.005912e-02   1.679639e-06   2.485428e+03   9.918439e-01   9.947246e-01   6.035976e-02
  2.022050e-02   7.814044e-07   2.460767e+03   9.899027e-01   9.939053e-01   6.028730e-02
  2.020901e-02   1.002993e-06   2.463593e+03   9.904763e-01   9.943834e-01   6.047442e-02
  2.023098e-02  -2.583010e-06   2.460190e+03   9.901834e-01   9.937975e-01   5.994496e-02
  2.012502e-02  -1.615042e-06   2.478844e+03   9.924660e-01   9.941441e-01   6.027765e-02
