# B2  M_xy  beta  p  rho  v2
  2.315919e-02  -1.455397e-07   1.911344e+03   8.806278e-01   9.273583e-01   9.339655e-03
  2.326585e-02  -1.070103e-06   1.901413e+03   8.800866e-01   9.269376e-01   9.184285e-03
  2.256280e-02  -6.163491e-06   1.968718e+03   8.837038e-01   9.245010e-01   8.957028e-03
  2.083103e-02  -6.768713e-07   2.187055e+03   9.063595e-01   9.267468e-01   1.005585e-02
  1.469098e-02   1.582296e-06   3.127449e+03   9.140528e-01   9.127854e-01   1.365415e-02
  1.471055e-02   1.723493e-06   3.121694e+03   9.135858e-01   9.125291e-01   1.370818e-02
  2.086437e-02  -6.420302e-07   2.181672e+03   9.055761e-01   9.261797e-01   1.005443e-02
  2.254419e-02  -1.761440e-07   1.969644e+03   8.833904e-01   9.243358e-01   8.863449e-03
  2.347629e-02   9.055430e-07   1.885310e+03   8.805263e-01   9.282566e-01   9.303019e-03
  2.295412e-02  -4.373419e-07   1.928942e+03   8.808662e-01   9.273757e-01   9.366651e-03
  2.248733e-02  -9.710298e-06   1.975597e+03   8.838252e-01   9.245576e-01   8.939029e-03
  2.088218e-02  -2.644869e-07   2.179600e+03   9.054886e-01   9.261363e-01   9.991599e-03
  1.466432e-02   1.203293e-06   3.131330e+03   9.135257e-01   9.124650e-01   1.363700e-02
  1.471835e-02  -3.925526e-07   3.119907e+03   9.135472e-01   9.125024e-01   1.380569e-02
  2.100904e-02   2.469233e-07   2.168095e+03   9.061807e-01   9.265940e-01   9.758839e-03
  2.252328e-02  -4.336825e-07   1.972850e+03   8.840071e-01   9.248247e-01   8.897002e-03
  2.319889e-02   1.098290e-06   1.907330e+03   8.802846e-01   9.322859e-01   9.322176e-03
  2.313984e-02  -5.996485e-07   1.913673e+03   8.809641e-01   9.272901e-01   9.131492e-03
  2.246862e-02  -2.885483e-06   1.978804e+03   8.845235e-01   9.249762e-01   8.863295e-03
  2.090550e-02   9.623314e-08   2.179133e+03   9.063051e-01   9.266722e-01   1.010910e-02
  1.463040e-02   5.323554e-08   3.140446e+03   9.140661e-01   9.127858e-01   1.357675e-02
  1.456260e-02   8.491680e-08   3.153306e+03   9.135558e-01   9.124981e-01   1.376502e-02
  2.099902e-02   2.380233e-07   2.168744e+03   9.060192e-01   9.265186e-01   1.011146e-02
  2.234810e-02   3.935102e-07   1.988196e+03   8.839545e-01   9.246386e-01   8.876021e-03
  2.294361e-02  -4.694417e-07   1.928479e+03   8.802514e-01   9.270162e-01   9.263208e-03
  2.320731e-02  -1.496649e-07   1.906197e+03   8.800811e-01   9.269232e-01   9.259066e-03
  2.250652e-02   2.283797e-07   1.974326e+03   8.840102e-01   9.246683e-01   8.826662e-03
  2.091880e-02   2.794404e-07   2.175370e+03   9.053155e-01   9.262422e-01   1.011719e-02
  1.462726e-02  -4.072348e-07   3.139334e+03   9.135462e-01   9.125060e-01   1.375811e-02
  1.463268e-02   2.258846e-07   3.139415e+03   9.139087e-01   9.127172e-01   1.372745e-02
  2.094154e-02  -7.495346e-07   2.173430e+03   9.054915e-01   9.261536e-01   1.007046e-02
  2.253706e-02   1.070636e-06   1.970900e+03   8.836735e-01   9.246259e-01   8.782038e-03
  2.317766e-02   3.017255e-07   1.909243e+03   8.803613e-01   9.323138e-01   9.224233e-03
  2.316622e-02   1.093593e-06   1.910300e+03   8.804142e-01   9.269522e-01   9.197346e-03
  2.252880e-02   4.331702e-06   1.972974e+03   8.842797e-01   9.247797e-01   8.877929e-03
  2.091498e-02   4.401773e-07   2.177752e+03   9.061416e-01   9.275008e-01   1.008300e-02
  1.463205e-02  -4.390595e-07   3.138623e+03   9.136384e-01   9.125107e-01   1.370509e-02
  1.459647e-02   1.590904e-07   3.145621e+03   9.134492e-01   9.124099e-01   1.377930e-02
  2.094531e-02   8.843339e-07   2.172788e+03   9.053868e-01   9.259301e-01   1.012853e-02
  2.252677e-02  -7.379714e-07   1.971715e+03   8.836358e-01   9.244503e-01   8.851776e-03
  2.318580e-02   1.698230e-06   1.909578e+03   8.808250e-01   9.263556e-01   9.286934e-03
  2.320363e-02   6.948620e-08   1.906856e+03   8.802459e-01   9.270604e-01   9.255375e-03
  2.251078e-02   8.439107e-07   1.974225e+03   8.841326e-01   9.247766e-01   8.970807e-03
  2.092589e-02  -4.510497e-07   2.175487e+03   9.056711e-01   9.261269e-01   1.006944e-02
  1.463458e-02   8.283224e-07   3.137811e+03   9.135604e-01   9.120360e-01   1.373127e-02
  1.467507e-02   6.453196e-07   3.129076e+03   9.135379e-01   9.124134e-01   1.361121e-02
  2.091587e-02   5.497347e-07   2.176300e+03   9.055758e-01   9.253892e-01   1.010433e-02
  2.250605e-02  -6.282661e-07   1.974490e+03   8.840653e-01   9.247871e-01   8.829200e-03
  2.318954e-02  -2.197749e-07   1.908111e+03   8.802903e-01   9.271550e-01   9.207479e-03
  2.315027e-02  -7.643084e-07   1.911311e+03   8.802732e-01   9.270273e-01   9.205060e-03
  2.248836e-02  -5.215538e-07   1.975635e+03   8.838828e-01   9.245857e-01   8.853934e-03
  2.091019e-02  -5.013592e-07   2.177964e+03   9.060223e-01   9.264760e-01   1.006186e-02
  1.464134e-02   2.963747e-08   3.136371e+03   9.135630e-01   9.128612e-01   1.376766e-02
  1.462470e-02  -4.108551e-07   3.138191e+03   9.130540e-01   9.122688e-01   1.373315e-02
  2.091656e-02  -1.450154e-07   2.175712e+03   9.053611e-01   9.268470e-01   1.009809e-02
  2.251034e-02   2.205475e-07   1.973600e+03   8.838353e-01   9.245144e-01   8.805037e-03
  2.322831e-02  -9.893969e-07   1.904822e+03   8.802420e-01   9.270152e-01   9.286169e-03
  2.319990e-02  -2.271320e-07   1.906883e+03   8.801167e-01   9.269457e-01   9.185200e-03
  2.250651e-02  -3.731506e-07   1.974221e+03   8.839628e-01   9.245968e-01   8.867015e-03
  2.092127e-02  -2.246261e-07   2.175445e+03   9.054540e-01   9.261388e-01   1.004753e-02
  1.462605e-02   4.835523e-08   3.138873e+03   9.133367e-01   9.122970e-01   1.369517e-02
  1.447018e-02   4.283019e-07   3.143654e+03   9.049796e-01   9.116286e-01   1.065672e-01
  2.100435e-02  -3.499987e-07   2.158824e+03   9.021037e-01   9.239258e-01   7.994542e-02
  2.259640e-02  -1.732765e-08   1.959368e+03   8.808163e-01   9.227943e-01   7.889621e-02
  2.324570e-02   5.015375e-08   1.900941e+03   8.791065e-01   9.261864e-01   7.991363e-02
  2.327775e-02  -6.512462e-08   1.897466e+03   8.787093e-01   9.260906e-01   7.972266e-02
  2.261334e-02   7.142583e-07   1.956975e+03   8.803999e-01   9.225282e-01   7.907583e-02
  2.100545e-02   1.957625e-07   2.158612e+03   9.020627e-01   9.239857e-01   7.969691e-02
  1.447314e-02   7.188034e-07   3.140873e+03   9.043639e-01   9.112292e-01   1.066399e-01
  1.444563e-02  -4.988102e-07   3.145722e+03   9.040383e-01   9.110633e-01   1.067685e-01
  2.103082e-02  -8.427563e-08   2.155692e+03   9.019304e-01   9.235657e-01   7.979230e-02
  2.260201e-02  -3.576892e-07   1.957937e+03   8.803919e-01   9.225431e-01   7.880198e-02
  2.323065e-02  -3.498233e-07   1.902336e+03   8.791818e-01   9.263010e-01   7.944359e-02
  2.323705e-02  -6.768694e-08   1.902097e+03   8.793138e-01   9.264726e-01   7.986231e-02
  2.261872e-02   2.916209e-07   1.957308e+03   8.807597e-01   9.227475e-01   7.882411e-02
  2.098354e-02   1.861533e-08   2.161640e+03   9.023855e-01   9.241809e-01   7.949912e-02
  1.451150e-02   2.271367e-07   3.135511e+03   9.052129e-01   9.117556e-01   1.063151e-01
  1.448079e-02   1.230894e-06   3.141801e+03   9.051096e-01   9.117349e-01   1.064116e-01
  2.099933e-02  -1.026030e-06   2.160891e+03   9.027521e-01   9.246789e-01   8.000485e-02
  2.257468e-02   2.046233e-06   1.960197e+03   8.803421e-01   9.224356e-01   7.878035e-02
  2.326339e-02  -4.111406e-07   1.899380e+03   8.790526e-01   9.258942e-01   7.957663e-02
  2.340410e-02   1.922900e-07   1.886973e+03   8.785933e-01   9.260718e-01   8.030936e-02
  2.263231e-02  -1.145534e-06   1.954531e+03   8.800384e-01   9.223035e-01   7.918184e-02
  2.097578e-02  -4.242697e-07   2.161596e+03   9.020339e-01   9.239732e-01   7.963290e-02
  1.447392e-02  -3.159669e-07   3.141326e+03   9.045428e-01   9.114010e-01   1.069430e-01
  1.440386e-02   1.557753e-06   3.156876e+03   9.046207e-01   9.114911e-01   1.070175e-01
  2.111403e-02   6.001033e-07   2.147535e+03   9.020728e-01   9.241036e-01   8.030056e-02
  2.260940e-02   2.693060e-06   1.957688e+03   8.805675e-01   9.226011e-01   7.866113e-02
  2.320400e-02  -1.702850e-07   1.904041e+03   8.789603e-01   9.248944e-01   7.953380e-02
  2.327073e-02   7.021135e-07   1.895860e+03   8.777009e-01   9.254421e-01   8.061771e-02
  2.256543e-02  -3.284947e-07   1.962302e+03   8.809263e-01   9.228191e-01   7.900063e-02
  2.098635e-02   2.970540e-08   2.163303e+03   9.032012e-01   9.246617e-01   7.954673e-02
  1.448573e-02  -3.868597e-08   3.141500e+03   9.053314e-01   9.118056e-01   1.064079e-01
  1.449404e-02  -1.664396e-06   3.136017e+03   9.042699e-01   9.111156e-01   1.070791e-01
  2.101767e-02   4.910389e-07   2.155317e+03   9.012099e-01   9.238907e-01   8.065303e-02
  2.264365e-02  -4.869456e-06   1.953593e+03   8.800566e-01   9.222300e-01   7.903603e-02
  2.321034e-02   6.222504e-08   1.904150e+03   8.792507e-01   9.245811e-01   7.955850e-02
  2.311599e-02   4.796868e-06   1.909914e+03   8.783272e-01   9.258401e-01   7.888870e-02
  2.259020e-02   6.644700e-07   1.959976e+03   8.808479e-01   9.227791e-01   7.893774e-02
  2.101132e-02  -2.700803e-07   2.158945e+03   9.024540e-01   9.242049e-01   7.958185e-02
  1.450824e-02   3.564736e-07   3.136400e+03   9.052663e-01   9.118078e-01   1.066371e-01
  1.451132e-02  -1.011085e-06   3.133575e+03   9.046427e-01   9.111643e-01   1.060527e-01
  2.088452e-02  -1.620816e-06   2.170699e+03   9.018915e-01   9.243613e-01   7.909873e-02
  2.262263e-02  -1.499516e-06   1.956626e+03   8.806047e-01   9.226403e-01   7.884735e-02
  2.324635e-02  -7.989756e-08   1.900640e+03   8.789917e-01   9.275487e-01   7.951921e-02
  2.327416e-02  -8.691655e-08   1.898430e+03   8.790197e-01   9.262644e-01   8.023070e-02
  2.257968e-02   1.987988e-07   1.960607e+03   8.807210e-01   9.227128e-01   7.883256e-02
  2.098455e-02  -9.392144e-08   2.161427e+03   9.023404e-01   9.241389e-01   7.964970e-02
  1.447661e-02   5.747801e-07   3.143207e+03   9.052530e-01   9.118493e-01   1.071085e-01
  1.446932e-02  -8.602829e-07   3.141590e+03   9.043319e-01   9.108371e-01   1.067347e-01
  2.101288e-02  -1.295264e-06   2.158368e+03   9.022797e-01   9.232407e-01   7.988675e-02
  2.262000e-02   1.383692e-06   1.957825e+03   8.810419e-01   9.229965e-01   7.898602e-02
  2.321794e-02  -3.801078e-07   1.901918e+03   8.785079e-01   9.255446e-01   7.920154e-02
  2.314514e-02  -6.208742e-06   1.910608e+03   8.797549e-01   9.266781e-01   7.972334e-02
  2.259898e-02  -2.371011e-07   1.958027e+03   8.803142e-01   9.224840e-01   7.859117e-02
  2.100745e-02   4.621259e-07   2.160626e+03   9.029900e-01   9.244083e-01   7.953812e-02
  1.444581e-02  -2.203893e-07   3.149563e+03   9.051533e-01   9.117563e-01   1.064488e-01
  1.450845e-02   8.227296e-07   3.134617e+03   9.047644e-01   9.116710e-01   1.060945e-01
  2.098739e-02  -3.194297e-07   2.163057e+03   9.031429e-01   9.242345e-01   7.974176e-02
  2.262018e-02  -2.227919e-06   1.955999e+03   8.802272e-01   9.224571e-01   7.909074e-02
  2.322163e-02   6.846309e-07   1.903530e+03   8.793920e-01   9.266946e-01   7.979033e-02
  2.318003e-02  -2.561565e-08   1.904578e+03   8.783001e-01   9.257755e-01   7.945425e-02
  2.256167e-02   2.313624e-07   1.960885e+03   8.801434e-01   9.224054e-01   7.899664e-02
  2.102824e-02   4.273472e-07   2.154722e+03   9.014143e-01   9.231398e-01   7.987226e-02
  1.443542e-02   4.934511e-08   3.148525e+03   9.042046e-01   9.111161e-01   1.067951e-01
  1.449242e-02   3.985406e-07   3.137863e+03   9.047008e-01   9.114581e-01   1.065064e-01
  2.098272e-02   2.955408e-06   2.162329e+03   9.026382e-01   9.252427e-01   7.983411e-02
  2.259356e-02   7.350257e-07   1.960827e+03   8.813618e-01   9.230428e-01   7.910596e-02
  2.329787e-02   1.880194e-07   1.897057e+03   8.792791e-01   9.268564e-01   7.975651e-02
  2.325877e-02   4.265193e-07   1.899460e+03   8.789155e-01   9.262223e-01   7.946017e-02
  2.257210e-02   6.073191e-07   1.962438e+03   8.812477e-01   9.230730e-01   7.864331e-02
  2.098589e-02  -5.333328e-07   2.162399e+03   9.028036e-01   9.237649e-01   7.950232e-02
  1.446554e-02  -1.771421e-06   3.144229e+03   9.048551e-01   9.114774e-01   1.060030e-01
  1.449089e-02  -1.916606e-06   3.140496e+03   9.053646e-01   9.118629e-01   1.062806e-01
  2.096631e-02   2.664847e-06   2.164470e+03   9.028253e-01   9.249649e-01   7.966926e-02
  2.258948e-02   5.026145e-07   1.959012e+03   8.803867e-01   9.225045e-01   7.912665e-02
  2.322060e-02   5.416172e-07   1.903883e+03   8.795162e-01   9.278518e-01   7.971982e-02
  2.331509e-02   7.438357e-07   1.893398e+03   8.782315e-01   9.257721e-01   7.972368e-02
  2.263379e-02   4.098367e-07   1.953412e+03   8.795919e-01   9.219621e-01   7.895288e-02
  2.105597e-02  -4.504857e-07   2.151160e+03   9.011105e-01   9.238809e-01   7.977633e-02
  1.444750e-02   8.773984e-07   3.145442e+03   9.040749e-01   9.111957e-01   1.069300e-01
  1.446249e-02  -1.766337e-06   3.144182e+03   9.046504e-01   9.113526e-01   1.061006e-01
  2.100866e-02  -3.340190e-07   2.157214e+03   9.016165e-01   9.232831e-01   7.974285e-02
  2.258235e-02  -1.324559e-06   1.959999e+03   8.805522e-01   9.227284e-01   7.893580e-02
  2.323043e-02   8.435460e-06   1.900936e+03   8.785268e-01   9.277526e-01   7.942455e-02
  2.328664e-02   5.235858e-06   1.897597e+03   8.791057e-01   9.262970e-01   7.991966e-02
  2.268198e-02  -1.602786e-07   1.950441e+03   8.801243e-01   9.221502e-01   7.930797e-02
  2.098804e-02   1.708029e-06   2.158286e+03   9.011788e-01   9.232674e-01   8.001121e-02
  1.443866e-02   2.125150e-06   3.147731e+03   9.041796e-01   9.110739e-01   1.066180e-01
  1.448722e-02   1.335395e-06   3.141374e+03   9.053885e-01   9.119012e-01   1.062865e-01
  2.104528e-02  -5.192409e-06   2.153454e+03   9.016136e-01   9.238719e-01   7.962150e-02
  2.261364e-02   9.984764e-07   1.956947e+03   8.803993e-01   9.226050e-01   7.869983e-02
  2.317161e-02  -5.404093e-06   1.905617e+03   8.784600e-01   9.245713e-01   7.917669e-02
  2.314111e-02  -1.482207e-06   1.910885e+03   8.797287e-01   9.268199e-01   7.982024e-02
  2.262920e-02   8.811142e-07   1.957315e+03   8.811705e-01   9.221818e-01   7.879530e-02
  2.101634e-02   3.039142e-06   2.157880e+03   9.022245e-01   9.240399e-01   7.965213e-02
  1.448075e-02  -7.157472e-07   3.139630e+03   9.044811e-01   9.112770e-01   1.054946e-01
  1.444050e-02   1.370111e-06   3.150846e+03   9.051896e-01   9.117945e-01   1.065277e-01
  2.102229e-02  -3.371808e-06   2.156889e+03   9.020654e-01   9.239628e-01   7.988110e-02
  2.279201e-02   1.650875e-06   1.939154e+03   8.792760e-01   9.220774e-01   7.922526e-02
  2.323543e-02  -6.597949e-06   1.902291e+03   8.793421e-01   9.268906e-01   7.921552e-02
  2.316535e-02  -5.660138e-06   1.906920e+03   8.788231e-01   9.265467e-01   7.921592e-02
  2.259261e-02   1.517696e-06   1.957909e+03   8.800127e-01   9.211865e-01   7.897393e-02
  2.105008e-02  -1.557173e-06   2.152908e+03   9.015908e-01   9.236979e-01   8.021750e-02
  1.451615e-02  -9.153199e-07   3.127616e+03   9.032234e-01   9.106407e-01   1.070176e-01
  1.444208e-02  -1.095945e-06   3.147820e+03   9.044192e-01   9.112408e-01   1.064598e-01
  2.102038e-02   5.107206e-06   2.157541e+03   9.022561e-01   9.240928e-01   7.963431e-02
  2.260357e-02  -1.260563e-06   1.957270e+03   8.801524e-01   9.222436e-01   7.936830e-02
  2.331614e-02   7.317810e-06   1.896599e+03   8.797560e-01   9.266394e-01   8.040659e-02
  2.333537e-02   1.127986e-06   1.891821e+03   8.782637e-01   9.271077e-01   7.944775e-02
  2.260333e-02  -5.746926e-07   1.957266e+03   8.801410e-01   9.232115e-01   7.890444e-02
  2.098466e-02  -2.089578e-06   2.161414e+03   9.023399e-01   9.241667e-01   7.967261e-02
  1.453360e-02  -5.216326e-07   3.128494e+03   9.045627e-01   9.113401e-01   1.066000e-01
  1.446954e-02   6.314031e-07   3.138883e+03   9.035659e-01   9.107228e-01   1.070143e-01
  2.094110e-02   3.664096e-06   2.165525e+03   9.021792e-01   9.239644e-01   7.991629e-02
  2.246559e-02  -6.554663e-07   1.969760e+03   8.803619e-01   9.224685e-01   7.881284e-02
  2.323549e-02   2.260793e-06   1.901451e+03   8.789559e-01   9.261624e-01   7.981860e-02
  2.329335e-02   1.040809e-06   1.895326e+03   8.783064e-01   9.276864e-01   7.986078e-02
  2.263572e-02  -1.157867e-06   1.954729e+03   8.802602e-01   9.222602e-01   7.916272e-02
  2.102989e-02   1.548996e-06   2.155078e+03   9.016335e-01   9.237338e-01   7.988114e-02
  1.446509e-02   7.201233e-07   3.138543e+03   9.031906e-01   9.105686e-01   1.066153e-01
  1.445853e-02   2.672058e-07   3.143811e+03   9.042961e-01   9.112865e-01   1.064006e-01
  2.095307e-02  -5.189236e-06   2.167316e+03   9.034412e-01   9.245929e-01   7.984735e-02
  2.262710e-02  -6.319111e-06   1.957090e+03   8.809874e-01   9.229577e-01   7.889061e-02
  2.323506e-02  -1.954673e-06   1.904768e+03   8.804729e-01   9.272549e-01   8.003190e-02
  2.322161e-02  -1.499096e-07   1.903802e+03   8.795172e-01   9.252763e-01   7.963698e-02
  2.260460e-02  -7.199306e-07   1.959944e+03   8.813950e-01   9.231460e-01   7.900358e-02
  2.098722e-02   1.748508e-06   2.162760e+03   9.030116e-01   9.245504e-01   7.973705e-02
  1.449205e-02   3.916086e-07   3.138061e+03   9.047350e-01   9.114167e-01   1.058415e-01
  1.450719e-02   5.400108e-07   3.129179e+03   9.031168e-01   9.105486e-01   1.074230e-01
  2.119118e-02  -4.283322e-06   2.142383e+03   9.031969e-01   9.243730e-01   8.026756e-02
  2.272768e-02  -5.719379e-06   1.947649e+03   8.806352e-01   9.227340e-01   7.954237e-02
  2.355195e-02  -4.276815e-06   1.875110e+03   8.785853e-01   9.261272e-01   8.022692e-02
  2.326220e-02   2.637897e-06   1.897240e+03   8.780173e-01   9.260887e-01   7.967121e-02
  2.255273e-02  -3.703943e-07   1.964133e+03   8.812523e-01   9.230349e-01   7.902933e-02
  2.103014e-02  -6.852873e-07   2.153125e+03   9.008275e-01   9.232588e-01   7.981764e-02
  1.454882e-02   4.713109e-07   3.118365e+03   9.025784e-01   9.101834e-01   1.063824e-01
  1.448370e-02  -5.220313e-08   3.140120e+03   9.048067e-01   9.114088e-01   1.061271e-01
  2.098393e-02   3.603388e-06   2.161997e+03   9.025519e-01   9.244110e-01   8.023986e-02
  2.247043e-02   6.675722e-06   1.972970e+03   8.819868e-01   9.233560e-01   7.956213e-02
  2.355720e-02  -2.908259e-06   1.872524e+03   8.775689e-01   9.254494e-01   8.131728e-02
  2.326844e-02   5.228159e-07   1.900913e+03   8.799534e-01   9.267860e-01   7.955619e-02
  2.253391e-02  -1.866627e-06   1.969054e+03   8.827225e-01   9.239547e-01   7.829147e-02
  2.102421e-02  -2.792230e-06   2.159776e+03   9.033554e-01   9.248071e-01   7.964785e-02
  1.456199e-02   1.893991e-07   3.122565e+03   9.046123e-01   9.113777e-01   1.058105e-01
  1.458954e-02  -1.259005e-06   3.115574e+03   9.042945e-01   9.111606e-01   1.058398e-01
  2.093672e-02   3.994076e-06   2.165388e+03   9.019336e-01   9.237663e-01   7.937901e-02
  2.250731e-02   4.828412e-06   1.966075e+03   8.803470e-01   9.224679e-01   7.808132e-02
  2.308614e-02  -9.996428e-07   1.913735e+03   8.789481e-01   9.262998e-01   8.005114e-02
  2.332037e-02  -3.191690e-06   1.891058e+03   8.773450e-01   9.252203e-01   7.945739e-02
  2.263157e-02   7.998996e-07   1.955325e+03   8.803670e-01   9.225009e-01   7.856367e-02
  2.102020e-02  -3.925841e-07   2.155632e+03   9.014497e-01   9.236565e-01   7.967663e-02
  1.437885e-02   6.777626e-07   3.161054e+03   9.042450e-01   9.112279e-01   1.065729e-01
  1.444871e-02  -2.893054e-08   3.148321e+03   9.049786e-01   9.116941e-01   1.064725e-01
  2.102684e-02   4.241595e-07   2.157054e+03   9.023295e-01   9.241715e-01   8.021945e-02
  2.266958e-02  -1.191428e-07   1.950603e+03   8.797161e-01   9.221424e-01   7.904276e-02
  2.307489e-02   3.776626e-06   1.916669e+03   8.798666e-01   9.269634e-01   8.038013e-02
  2.319429e-02  -1.491030e-06   1.903263e+03   8.782334e-01   9.257472e-01   7.994876e-02
  2.265516e-02   1.530613e-06   1.951615e+03   8.796126e-01   9.220695e-01   7.920295e-02
  2.108355e-02   9.325471e-07   2.148460e+03   9.011583e-01   9.234469e-01   8.028144e-02
  1.454477e-02  -1.166757e-06   3.127075e+03   9.048473e-01   9.114700e-01   1.060618e-01
  1.444236e-02   1.678521e-06   3.144859e+03   9.035860e-01   9.107251e-01   1.062955e-01
  2.093998e-02  -1.578385e-06   2.165712e+03   9.022093e-01   9.240247e-01   7.995049e-02
  2.259344e-02   1.614398e-06   1.959090e+03   8.805759e-01   9.225950e-01   7.889620e-02
  2.314388e-02   1.455920e-06   1.909015e+03   8.789734e-01   9.258059e-01   7.998390e-02
  2.323738e-02   1.362148e-06   1.898851e+03   8.778254e-01   9.255281e-01   7.981054e-02
  2.264857e-02  -6.752805e-08   1.954389e+03   8.806065e-01   9.226566e-01   7.915756e-02
  2.109481e-02  -3.036006e-07   2.147988e+03   9.014419e-01   9.237002e-01   8.070423e-02
  1.448908e-02  -6.599717e-07   3.132553e+03   9.029621e-01   9.105873e-01   1.072688e-01
  1.449320e-02   1.457502e-06   3.138618e+03   9.049673e-01   9.116642e-01   1.060917e-01
  2.098105e-02  -2.128075e-08   2.160352e+03   9.017410e-01   9.238090e-01   7.963931e-02
  2.263684e-02   2.074987e-06   1.955086e+03   8.804646e-01   9.224217e-01   7.889990e-02
  2.327523e-02  -1.085929e-06   1.896737e+03   8.782763e-01   9.233324e-01   7.983372e-02
  2.325218e-02   9.168752e-06   1.900563e+03   8.791766e-01   9.264517e-01   7.961834e-02
  2.265381e-02  -1.522453e-06   1.951552e+03   8.795316e-01   9.219661e-01   7.902224e-02
  2.111798e-02  -1.930538e-06   2.146435e+03   9.017792e-01   9.240027e-01   8.068090e-02
  1.443034e-02   2.077764e-07   3.149593e+03   9.041930e-01   9.111730e-01   1.067989e-01
  1.440924e-02  -6.522257e-07   3.152825e+03   9.037975e-01   9.110535e-01   1.067316e-01
  2.103441e-02   4.684047e-07   2.154148e+03   9.014383e-01   9.235509e-01   7.991539e-02
  2.265016e-02   2.270120e-07   1.954644e+03   8.807833e-01   9.223686e-01   7.876850e-02
  2.320278e-02  -1.912983e-07   1.902570e+03   8.782353e-01   9.272810e-01   7.954926e-02
  2.322682e-02  -9.205743e-07   1.900703e+03   8.782823e-01   9.257547e-01   7.910697e-02
  2.265202e-02  -6.484999e-07   1.953135e+03   8.801756e-01   9.223587e-01   7.915822e-02
  2.106686e-02   8.060362e-07   2.151386e+03   9.016711e-01   9.240591e-01   8.067769e-02
  1.452929e-02  -4.586910e-07   3.120466e+03   9.019738e-01   9.098560e-01   1.073488e-01
  1.443088e-02  -2.789593e-07   3.148920e+03   9.040337e-01   9.110730e-01   1.070421e-01
  2.101521e-02   2.296642e-06   2.156587e+03   9.016353e-01   9.233438e-01   8.000722e-02
  2.263296e-02   3.265352e-07   1.955555e+03   8.805243e-01   9.210183e-01   7.943561e-02
  2.321964e-02  -3.927890e-07   1.899912e+03   8.776453e-01   9.250117e-01   7.980089e-02
  2.317313e-02  -1.089377e-05   1.907583e+03   8.794240e-01   9.266966e-01   7.926799e-02
  2.243255e-02  -7.254985e-07   1.974226e+03   8.810601e-01   9.228252e-01   7.904400e-02
  2.088546e-02  -4.120530e-06   2.175344e+03   9.038622e-01   9.249412e-01   7.995414e-02
  1.451467e-02  -1.885795e-07   3.137187e+03   9.058945e-01   9.121147e-01   1.062259e-01
  1.455873e-02   1.813676e-06   3.120979e+03   9.039502e-01   9.109577e-01   1.077148e-01
  2.099418e-02   3.687640e-07   2.159565e+03   9.019768e-01   9.228187e-01   7.967995e-02
  2.258261e-02   5.842523e-07   1.960327e+03   8.807099e-01   9.205896e-01   7.899276e-02
  2.323312e-02   5.778564e-07   1.901349e+03   8.788195e-01   9.262865e-01   7.992535e-02
  2.326361e-02   3.302358e-07   1.898794e+03   8.787901e-01   9.269623e-01   7.929494e-02
  2.251848e-02  -1.198374e-06   1.963888e+03   8.798041e-01   9.221250e-01   7.823359e-02
  2.082128e-02  -3.468359e-07   2.177106e+03   9.018143e-01   9.243401e-01   7.934999e-02
  1.454759e-02  -1.008892e-06   3.121558e+03   9.034262e-01   9.108907e-01   1.057347e-01
  1.440471e-02  -8.216413e-08   3.157136e+03   9.047487e-01   9.113769e-01   1.068157e-01
  2.097667e-02  -2.012069e-06   2.164206e+03   9.031612e-01   9.231134e-01   7.956576e-02
  2.261284e-02  -1.002907e-06   1.955670e+03   8.797937e-01   9.239746e-01   7.895290e-02
  2.321868e-02  -1.009593e-07   1.904082e+03   8.795356e-01   9.262538e-01   7.936867e-02
  2.329057e-02   2.075911e-06   1.896818e+03   8.788927e-01   9.288741e-01   7.990437e-02
  2.269807e-02   1.985549e-06   1.949356e+03   8.802582e-01   9.224891e-01   7.894788e-02
  2.095264e-02   5.033445e-06   2.166087e+03   9.029106e-01   9.251039e-01   7.971637e-02
  1.444970e-02   1.770005e-07   3.152606e+03   9.062723e-01   9.129299e-01   1.061062e-01
  1.447898e-02  -2.209643e-06   3.141302e+03   9.048523e-01   9.114876e-01   1.060380e-01
  2.100258e-02   5.285542e-07   2.159333e+03   9.022407e-01   9.241063e-01   7.963882e-02
  2.258743e-02  -4.697537e-07   1.961582e+03   8.814619e-01   9.231400e-01   7.898712e-02
  2.321783e-02  -6.118001e-07   1.903802e+03   8.793740e-01   9.256683e-01   7.940128e-02
  2.300138e-02   7.250799e-07   1.922011e+03   8.795083e-01   9.302014e-01   7.971530e-02
  2.265625e-02   4.506302e-07   1.952902e+03   8.802348e-01   9.225976e-01   7.840037e-02
  2.099691e-02  -4.154936e-07   2.161193e+03   9.027742e-01   9.238801e-01   7.974273e-02
  1.453323e-02   1.098876e-06   3.126913e+03   9.040827e-01   9.117127e-01   1.056806e-01
  1.448082e-02  -3.746585e-07   3.141938e+03   9.051506e-01   9.115954e-01   1.065238e-01
  2.100223e-02  -1.704701e-07   2.159513e+03   9.023009e-01   9.226165e-01   7.972169e-02
  2.277695e-02  -2.009624e-07   1.942066e+03   8.800142e-01   9.240735e-01   7.887356e-02
  2.322763e-02  -1.273335e-07   1.903940e+03   8.798086e-01   9.246471e-01   7.946332e-02
  2.325685e-02  -3.475049e-07   1.899061e+03   8.786581e-01   9.234800e-01   7.931808e-02
