# B2  M_xy  beta  p  rho  v2
  3.637975e-02   3.096090e-05   1.367595e+03   9.897999e-01   9.954770e-01   1.323728e-02
  5.990172e-03   8.117574e-05   8.273366e+03   9.859427e-01   9.881131e-01   1.794798e-02
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            inf            nan
  6.362381e-02   2.637894e-04   7.956996e+02   1.007161e+00   1.019571e+00   2.489313e-02
  4.114536e-02  -8.245862e-04   1.220804e+03   9.993025e-01   1.009100e+00   9.195374e-03
  5.644138e-03  -1.871401e-05   8.413552e+03   9.447288e-01   9.659286e-01   1.944508e-02
  1.268084e-02  -8.257624e-05   3.864489e+03   9.749226e-01   9.816086e-01   1.217034e-02
  5.373717e-02  -7.874698e-04   8.885042e+02   9.498707e-01   9.858217e-01   2.100538e-02
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            inf            nan
  3.584409e-02  -2.082670e-04   1.342735e+03   9.574981e-01   9.821502e-01   3.189750e-02
  4.046822e-02   7.150864e-04   1.296514e+03   1.043810e+00   1.029775e+00   9.857036e-03
  1.037852e-02  -1.175199e-04   4.883430e+03   1.008302e+00   1.003757e+00   2.917095e-03
  1.453980e-01   9.239892e-05   3.279631e+02   9.486664e-01   1.016579e+00   7.341862e-02
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
  4.735513e-02   1.888942e-04   1.055568e+03   9.944507e-01   1.002821e+00   8.185016e-03
  2.468967e-02   6.144783e-04   2.030277e+03   9.972421e-01   9.999758e-01   1.477735e-02
  3.956168e-02   2.588514e-04   1.232907e+03   9.703653e-01   9.908385e-01   5.743394e-03
  8.158857e-03  -1.561117e-04   6.141483e+03   9.968566e-01   9.911248e-01   4.579882e-03
  1.753321e-01   2.387092e-03   2.658100e+02   9.271775e-01   9.854046e-01   6.084843e-02
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
  1.723358e-02  -1.767749e-04   2.808087e+03   9.627558e-01   9.796261e-01   8.616799e-04
  3.230382e-02   4.567724e-04   1.530373e+03   9.835155e-01   9.965714e-01   2.715762e-02
  4.655342e-02   1.706476e-04   1.045677e+03   9.684544e-01   9.860010e-01   7.178916e-03
  4.310337e-02  -2.408663e-04   1.146791e+03   9.833892e-01   9.968856e-01   1.929646e-02
  2.382595e-02  -2.701888e-04   2.062673e+03   9.777113e-01   9.906056e-01   2.674628e-03
  7.765432e-02  -3.622969e-04   6.333219e+02   9.784085e-01   1.007149e+00   7.063293e-02
           nan            inf            nan            nan            inf            nan
  9.976139e-02   1.771873e-03   4.250057e+02   8.435045e-01   9.117874e-01   5.948853e-02
  2.960606e-02   1.284317e-04   1.684658e+03   9.922531e-01   9.995769e-01   1.515992e-02
  3.311481e-02  -4.074017e-04   1.488931e+03   9.809048e-01   9.880404e-01   5.993302e-03
  6.626772e-03  -1.840543e-04   7.499350e+03   9.886801e-01   9.964249e-01   2.724661e-02
  2.425393e-02  -1.677497e-05   2.064441e+03   9.961271e-01   9.979920e-01   1.938515e-02
  2.820208e-02  -1.249533e-04   1.710170e+03   9.595124e-01   9.747278e-01   2.333809e-02
  4.470015e-02   1.859288e-04   1.024947e+03   9.114659e-01   9.602171e-01   1.164071e-01
  4.440685e-01  -4.817190e-03   7.242273e+01   6.398159e-01   9.103973e-01   2.672264e-01
  3.903799e-02  -1.137623e-03   1.296760e+03   1.007111e+00   1.004158e+00   3.223907e-02
  5.091559e-03   1.821230e-05   9.803153e+03   9.929943e-01   9.892123e-01   1.791634e-03
  3.153005e-02  -3.622019e-04   1.586259e+03   9.950131e-01   1.002416e+00   3.864303e-03
  3.489793e-02   7.762059e-05   1.434674e+03   9.960546e-01   1.005839e+00   1.460775e-03
  2.246523e-02  -1.333796e-04   2.150043e+03   9.609223e-01   9.774090e-01   7.914256e-03
  5.522791e-03   1.028535e-04   9.031745e+03   9.923399e-01   9.885047e-01   1.937101e-02
  2.948989e-01  -1.267284e-03   1.431352e+02   8.397494e-01   9.912442e-01   8.218344e-02
  6.031552e-02  -6.182151e-04   7.939602e+02   9.527040e-01   9.843075e-01   1.349503e-01
  1.270790e-02  -3.986936e-04   3.714698e+03   9.391337e-01   9.822246e-01   7.987224e-02
  1.638303e-02  -4.182135e-04   3.038634e+03   9.903825e-01   9.978632e-01   3.034213e-03
  3.042161e-02   5.051974e-04   1.605315e+03   9.715668e-01   9.892400e-01   3.240075e-02
  7.100904e-02   1.022933e-04   6.765299e+02   9.557202e-01   9.770350e-01   4.352500e-02
  4.810441e-02  -2.938730e-04   1.055573e+03   1.010190e+00   1.024029e+00   4.903480e-02
  1.838702e-02  -2.682842e-04   2.809834e+03   1.027832e+00   1.026215e+00   1.199681e-01
  5.248458e-01  -5.763520e-03   8.622745e+01   9.003419e-01   1.065518e+00   1.911832e-01
  1.135770e-02  -3.259302e-04   4.051641e+03   9.154859e-01   9.729598e-01   5.556629e-02
  1.085953e-01   7.303277e-04   4.508741e+02   9.740843e-01   9.971618e-01   1.034691e-02
  4.958108e-02  -2.646723e-04   9.629822e+02   9.498705e-01   9.780599e-01   1.763977e-02
  4.256770e-02   1.164644e-04   1.165147e+03   9.867130e-01   9.949688e-01   2.004067e-02
  8.588094e-02  -1.928054e-04   5.663279e+02   9.675979e-01   9.958709e-01   4.010131e-02
  1.021090e-01   1.025808e-03   4.565633e+02   9.274602e-01   9.797060e-01   1.975982e-02
  1.446251e-02   1.579819e-04   3.361210e+03   9.670955e-01   9.932458e-01   8.192472e-02
  2.545096e-01   2.191894e-03   1.634635e+02   8.276663e-01   9.620857e-01   2.673338e-01
  8.144366e-02   2.681684e-03   5.942758e+02   9.628873e-01   1.007903e+00   3.604238e-02
  1.366614e-02  -9.085678e-05   3.524686e+03   9.582888e-01   1.004835e+00   9.953554e-02
  1.851716e-02   6.141260e-04   2.691029e+03   9.913404e-01   9.949262e-01   3.599119e-02
  9.429000e-02  -4.748370e-05   5.181229e+02   9.719156e-01   9.993652e-01   2.679893e-02
  4.184473e-02  -3.765376e-05   1.173618e+03   9.770069e-01   1.001068e+00   1.755598e-02
  3.865767e-02   1.793045e-04   1.276555e+03   9.817602e-01   9.954432e-01   5.813477e-02
  3.628829e-02   6.728233e-04   1.318458e+03   9.518376e-01   9.721132e-01   3.923725e-02
  6.477595e-02  -1.857079e-03   6.631455e+02   8.545801e-01   9.865001e-01   2.566113e-01
  2.674624e-02   6.630707e-04   1.812711e+03   9.645426e-01   1.001478e+00   6.486005e-02
  1.823913e-01  -3.988813e-04   2.522919e+02   9.154561e-01   9.955365e-01   6.565498e-02
  2.339429e-02   1.352190e-04   2.029088e+03   9.443672e-01   9.775315e-01   5.016889e-02
  3.134160e-02  -5.995734e-04   1.561620e+03   9.737037e-01   9.993741e-01   2.642009e-02
  2.681924e-02   1.629785e-04   1.901135e+03   1.014354e+00   1.010836e+00   1.073860e-02
  5.969562e-03  -1.772376e-04   8.340214e+03   9.904894e-01   9.863585e-01   5.933644e-03
  2.312216e-02   2.373511e-04   2.071443e+03   9.528651e-01   9.699140e-01   2.148246e-02
  2.156112e-01  -3.900242e-03   2.246348e+02   9.635592e-01   1.047283e+00   5.106999e-02
  4.314489e-02   9.130716e-04   1.125692e+03   9.662272e-01   1.002023e+00   3.728458e-02
  2.383440e-02   1.688217e-04   2.083742e+03   9.880488e-01   9.917008e-01   2.090608e-02
  2.682013e-02   4.544576e-04   1.853266e+03   9.888460e-01   9.964912e-01   3.879523e-03
  3.012990e-02   1.802632e-04   1.651041e+03   9.896593e-01   9.959251e-01   1.194430e-02
  1.339416e-02  -8.039596e-05   3.708690e+03   9.882482e-01   9.917993e-01   4.296887e-03
  1.982623e-02   3.499832e-04   2.498385e+03   9.854388e-01   9.920082e-01   5.447478e-03
  1.625455e-02  -1.786014e-04   3.093332e+03   1.000303e+00   9.993320e-01   1.112023e-02
  2.155878e-01  -8.497922e-03   2.103080e+02   9.020076e-01   1.007952e+00   4.258575e-02
  2.055799e-02   6.303088e-04   2.492092e+03   1.019236e+00   1.019111e+00   6.351200e-02
  1.845370e-02   1.286024e-04   2.767106e+03   1.015873e+00   1.008242e+00   1.043330e-02
  5.163443e-02  -8.192556e-05   9.560685e+02   9.821064e-01   9.971014e-01   1.287231e-02
  2.366421e-02  -2.556878e-04   2.089773e+03   9.838327e-01   9.904469e-01   9.620796e-03
  2.261947e-02  -2.909551e-05   2.214766e+03   9.966451e-01   1.001376e+00   2.135691e-03
  2.179703e-02   3.734039e-04   2.260708e+03   9.803293e-01   9.896618e-01   9.532619e-03
  2.924733e-02   6.811694e-04   1.754706e+03   1.020988e+00   1.019885e+00   5.057324e-02
  3.233661e-01  -4.978655e-03   1.169730e+02   7.525065e-01   9.765185e-01   3.385553e-01
  2.253934e-02  -1.497843e-04   2.249622e+03   1.008744e+00   1.002515e+00   2.329365e-02
  2.974621e-02  -2.171896e-04   1.667917e+03   9.870432e-01   9.947133e-01   3.722636e-03
  2.413748e-02   3.231134e-05   2.044982e+03   9.820002e-01   9.872021e-01   2.883380e-02
  1.847914e-02  -4.396790e-04   2.696314e+03   9.912481e-01   9.940658e-01   8.903151e-03
  3.496044e-02  -1.394578e-04   1.400546e+03   9.741024e-01   9.880049e-01   1.252157e-02
  1.887627e-02  -2.230664e-04   2.655937e+03   9.973878e-01   9.970787e-01   1.074373e-02
  3.244551e-02   1.819713e-04   1.513107e+03   9.766850e-01   9.883713e-01   1.162432e-02
  7.425566e-02  -1.185608e-04   7.197309e+02   1.063236e+00   1.057230e+00   3.741163e-02
  4.013670e-02  -1.017670e-03   1.215563e+03   9.706202e-01   9.820535e-01   1.347554e-02
  2.477182e-02  -1.121246e-05   1.998282e+03   9.847929e-01   9.929625e-01   2.436674e-02
  2.820805e-03  -1.962101e-05   1.788773e+04   1.003826e+00   9.966699e-01   3.103275e-03
  1.652999e-02   8.137660e-05   3.007181e+03   9.889226e-01   9.943822e-01   4.139242e-03
  2.027436e-02  -1.130617e-04   2.456898e+03   9.909794e-01   9.926686e-01   1.292671e-02
  1.591311e-02  -3.707064e-04   3.104412e+03   9.827986e-01   9.889239e-01   7.203701e-03
  2.058717e-02  -1.557668e-04   2.442615e+03   1.000419e+00   1.000097e+00   1.532820e-02
  5.325628e-03   8.046029e-05   9.111503e+03   9.653637e-01   9.890698e-01   5.112428e-02
  3.094997e-02  -1.594469e-05   1.628684e+03   1.002830e+00   1.001873e+00   2.158425e-02
  3.437850e-02   1.601862e-04   1.445314e+03   9.885062e-01   9.946083e-01   8.676905e-03
  2.426281e-02  -5.019486e-04   2.040227e+03   9.848037e-01   1.000366e+00   2.912945e-03
  2.822978e-02   4.939168e-04   1.749487e+03   9.825357e-01   9.919444e-01   7.719898e-03
  1.364583e-02   1.350370e-04   3.634964e+03   9.868022e-01   9.901194e-01   5.371836e-03
  2.452382e-02   2.276720e-04   2.036717e+03   9.936854e-01   9.980759e-01   6.143633e-03
  2.737353e-02  -1.413099e-04   1.806136e+03   9.835842e-01   9.916722e-01   4.421424e-03
  5.772731e-02  -7.055231e-04   8.485198e+02   9.744811e-01   9.885254e-01   1.531711e-02
  1.122810e-02   4.243948e-04   4.326486e+03   9.664332e-01   9.781490e-01   2.595431e-02
  1.951229e-02  -1.548835e-04   2.510198e+03   9.744203e-01   9.862392e-01   1.636943e-02
  6.377309e-02   6.098139e-05   7.571668e+02   9.606368e-01   9.878862e-01   2.168162e-02
  2.584710e-02   6.931249e-06   1.908614e+03   9.814319e-01   9.900271e-01   1.319337e-02
  2.055631e-02   4.628324e-04   2.416721e+03   9.883297e-01   9.942000e-01   3.742256e-03
  2.518786e-02   4.340908e-04   1.953361e+03   9.788225e-01   9.877030e-01   1.209296e-02
  2.854269e-02  -2.263991e-04   1.733911e+03   9.845817e-01   9.915682e-01   1.840365e-02
  3.555229e-02   7.842140e-04   1.380843e+03   9.766568e-01   9.886692e-01   3.298254e-02
  5.832277e-03   1.605215e-04   8.776957e+03   1.018386e+00   1.004865e+00   1.490079e-02
  3.612548e-02   1.931653e-04   1.389943e+03   9.989430e-01   1.003396e+00   1.266517e-02
  2.098813e-02   4.844229e-04   2.381967e+03   9.945802e-01   9.913530e-01   2.354919e-02
  1.395515e-02  -1.303303e-04   3.570356e+03   9.912338e-01   9.918119e-01   8.037827e-03
  2.578916e-02  -9.270882e-05   1.922291e+03   9.862488e-01   9.950214e-01   7.578224e-03
  1.476805e-02  -1.885684e-04   3.403181e+03   9.998578e-01   9.975411e-01   6.797067e-03
  1.281226e-02   3.677163e-04   3.920636e+03   9.993377e-01   9.942118e-01   6.754029e-03
  1.242308e-02  -1.922269e-04   4.079441e+03   1.008231e+00   9.994966e-01   7.676600e-03
  1.072665e-02  -3.571372e-04   4.655826e+03   9.935524e-01   9.932597e-01   7.904297e-03
  2.368178e-02   3.749945e-04   2.083161e+03   9.814480e-01   9.865198e-01   1.350159e-02
  8.077728e-03   2.427314e-05   6.151228e+03   9.885102e-01   9.913697e-01   3.984295e-03
  1.387502e-02  -1.630306e-04   3.609120e+03   9.962429e-01   9.978033e-01   5.333970e-03
  3.138859e-02  -7.741851e-04   1.573802e+03   9.827702e-01   9.925430e-01   1.230781e-02
  2.065975e-02  -2.402238e-04   2.398415e+03   9.857793e-01   9.927293e-01   4.100845e-03
  1.709087e-02   2.357714e-04   2.914509e+03   9.909680e-01   9.973998e-01   3.528127e-03
  1.219658e-02  -2.628092e-04   4.131566e+03   1.002497e+00   9.961988e-01   5.147878e-03
  3.987659e-02   7.817446e-04   1.216525e+03   9.650931e-01   9.853452e-01   6.276719e-03
  1.258673e-02  -2.355706e-04   3.950150e+03   9.891373e-01   9.905978e-01   1.118234e-02
  2.427216e-02  -3.648360e-04   2.046402e+03   9.881653e-01   9.947543e-01   6.575752e-03
  2.426420e-02  -3.303310e-04   2.019576e+03   9.748916e-01   9.862957e-01   9.263594e-03
  2.022253e-02  -4.163045e-05   2.442673e+03   9.827226e-01   9.883553e-01   1.242361e-02
  2.384128e-02   1.214376e-04   2.076315e+03   9.848113e-01   9.909725e-01   1.133243e-02
  4.049870e-02  -8.531313e-04   1.220422e+03   9.832891e-01   9.936914e-01   9.284700e-03
  1.025008e-02   2.275705e-04   4.866032e+03   9.922758e-01   9.933131e-01   4.177316e-03
  7.759947e-02   1.554389e-03   6.264695e+02   9.671389e-01   9.959879e-01   3.646713e-02
  1.237702e-02  -3.269126e-04   4.010134e+03   9.874273e-01   9.905362e-01   9.410790e-03
  2.317292e-02   1.374162e-04   2.114292e+03   9.747110e-01   9.845513e-01   1.099583e-02
  1.920912e-02   3.580653e-04   2.591628e+03   9.903991e-01   9.938020e-01   8.294677e-03
  1.701910e-02   4.422886e-04   2.910789e+03   9.855477e-01   9.907154e-01   5.354782e-03
  1.531267e-02   1.415080e-05   3.239326e+03   9.868153e-01   9.900607e-01   7.324307e-03
  2.390917e-02  -5.919827e-05   2.062343e+03   9.809693e-01   9.876750e-01   1.729373e-02
  3.015899e-02   2.596779e-04   1.632078e+03   9.792374e-01   9.904943e-01   7.318436e-03
  4.742510e-02  -1.330735e-03   1.018466e+03   9.609149e-01   9.779879e-01   3.528170e-02
  2.288044e-02   1.536723e-04   2.180267e+03   9.924399e-01   9.964899e-01   4.363325e-03
  1.522098e-02   2.027667e-04   3.302409e+03   1.000008e+00   9.984692e-01   5.025284e-03
  2.578651e-02   5.276034e-04   1.924317e+03   9.871868e-01   9.968466e-01   6.792925e-03
  2.336373e-02   4.773494e-05   2.134886e+03   9.923092e-01   9.974554e-01   5.129013e-03
  1.822072e-02   1.477977e-04   2.749045e+03   9.965009e-01   9.975600e-01   4.731264e-03
  1.534231e-02   3.764336e-04   3.265504e+03   9.967153e-01   9.957406e-01   7.853842e-03
  3.897739e-02  -3.570816e-04   1.281731e+03   9.938933e-01   9.973022e-01   1.090964e-02
  2.969966e-03  -1.095434e-04   1.733829e+04   1.024443e+00   1.012359e+00   2.396798e-02
  2.669651e-02   4.604475e-04   1.857343e+03   9.864536e-01   9.939269e-01   1.097725e-02
  2.206773e-02  -1.550972e-04   2.237889e+03   9.824860e-01   9.908112e-01   5.021202e-03
  4.765469e-02  -2.456115e-04   1.026340e+03   9.730321e-01   9.889922e-01   1.546699e-02
  2.328985e-02  -3.103683e-04   2.102585e+03   9.742050e-01   9.850950e-01   1.210183e-02
  2.139261e-02   1.481583e-04   2.306347e+03   9.815638e-01   9.893534e-01   7.545456e-03
  2.609910e-02  -4.327036e-04   1.893603e+03   9.832064e-01   9.906490e-01   6.071321e-03
  2.114469e-02   5.541810e-05   2.328878e+03   9.796666e-01   9.851752e-01   1.252754e-02
  3.828813e-02   5.955287e-04   1.271844e+03   9.687867e-01   9.895675e-01   2.824266e-03
  3.203948e-02  -1.048587e-05   1.553060e+03   9.899283e-01   9.949381e-01   6.852593e-03
  3.123317e-02  -5.469429e-04   1.608610e+03   9.995323e-01   1.002482e+00   9.632909e-03
  2.029295e-02  -3.170833e-04   2.462039e+03   9.939628e-01   9.970512e-01   3.002960e-02
  1.733013e-02   2.323497e-04   2.911020e+03   1.003638e+00   1.001094e+00   4.614350e-03
  2.091917e-02  -1.726014e-04   2.395646e+03   9.970047e-01   9.981986e-01   5.767508e-03
  1.764503e-02  -1.489704e-04   2.823779e+03   9.912505e-01   9.953866e-01   1.839796e-02
  1.887708e-02   2.741749e-04   2.653446e+03   9.964955e-01   9.954534e-01   8.132613e-03
  7.309340e-02  -5.479135e-04   6.283686e+02   9.137402e-01   9.569352e-01   4.571267e-02
  1.699985e-02  -4.301254e-04   2.798484e+03   9.464507e-01   9.674291e-01   2.556729e-02
  1.969948e-02   2.593047e-04   2.450105e+03   9.602174e-01   9.756191e-01   1.984020e-02
  1.608534e-03  -4.381139e-05   3.103387e+04   9.931079e-01   9.959496e-01   1.760269e-02
  2.210885e-02   1.660486e-04   2.208227e+03   9.712700e-01   9.845380e-01   8.857760e-03
  2.351530e-02  -6.409594e-05   2.092685e+03   9.790042e-01   9.880257e-01   8.788028e-03
  3.785717e-02   1.089667e-03   1.309058e+03   9.859099e-01   9.962298e-01   5.051541e-03
  2.422697e-02  -3.155093e-04   2.063318e+03   9.944784e-01   9.956434e-01   6.972677e-03
  2.980372e-02  -2.138320e-04   1.786210e+03   1.059091e+00   1.032769e+00   2.581126e-02
  2.127977e-02   8.788914e-05   2.385464e+03   1.009880e+00   1.006556e+00   4.642602e-03
  2.059442e-02   7.235532e-04   2.486586e+03   1.018787e+00   1.010616e+00   8.098310e-03
  2.148281e-02   4.018071e-04   2.332228e+03   9.967638e-01   1.007385e+00   9.780857e-03
  2.449241e-02  -6.191239e-04   2.041688e+03   9.948349e-01   9.976028e-01   9.400516e-03
  1.874589e-02  -6.195576e-06   2.668556e+03   9.952048e-01   9.954841e-01   9.274148e-03
  3.284554e-02   2.788052e-04   1.498781e+03   9.793656e-01   9.932160e-01   2.706292e-02
  1.611854e-02  -3.627965e-04   3.065537e+03   9.830203e-01   9.874566e-01   1.367601e-02
  1.101720e-02   3.627548e-04   4.646162e+03   1.018347e+00   1.017581e+00   8.298715e-03
  4.446323e-02   5.384029e-04   1.088346e+03   9.627155e-01   9.845949e-01   7.242492e-03
  2.261461e-02  -2.410875e-04   2.145123e+03   9.650979e-01   9.805173e-01   6.813417e-03
  7.942821e-02   3.287546e-04   6.092091e+02   9.626564e-01   9.914216e-01   2.096168e-02
  1.884974e-02  -6.653951e-05   2.609367e+03   9.785223e-01   9.880317e-01   9.691307e-03
  1.701220e-02  -4.998211e-05   2.921203e+03   9.886724e-01   9.923473e-01   4.003705e-03
  3.704862e-02  -1.330844e-03   1.330927e+03   9.809715e-01   9.898227e-01   1.736978e-02
  2.320979e-02   2.782223e-04   2.165645e+03   9.999736e-01   9.980894e-01   4.661451e-03
  4.642945e-02   3.772502e-04   1.097997e+03   1.014203e+00   1.010946e+00   7.177464e-03
  4.758467e-02  -9.358252e-06   1.037798e+03   9.824491e-01   9.914552e-01   1.895344e-02
  2.756372e-02  -8.384015e-04   1.817214e+03   9.964924e-01   1.000193e+00   1.520573e-02
  2.677328e-02  -3.919547e-04   1.828644e+03   9.740041e-01   9.839125e-01   4.655018e-02
  2.274815e-02   5.817156e-04   2.190972e+03   9.915465e-01   9.965179e-01   9.899258e-03
  2.191511e-02   2.129214e-04   2.269509e+03   9.894772e-01   9.953160e-01   5.683147e-03
  1.457712e-02  -1.676049e-04   3.428696e+03   9.943311e-01   9.948840e-01   1.216928e-02
  1.677390e-02   3.377637e-04   2.946598e+03   9.832976e-01   9.877220e-01   1.443239e-02
  3.248058e-02  -7.355495e-04   1.540992e+03   9.957593e-01   9.984997e-01   6.118204e-03
  1.538388e-02  -1.246197e-04   3.249361e+03   9.944749e-01   9.909271e-01   1.622109e-02
  2.215935e-02   1.276030e-04   2.228824e+03   9.825688e-01   9.896212e-01   5.482152e-03
  6.871765e-03  -8.927754e-05   7.239392e+03   9.896932e-01   9.916988e-01   5.687137e-03
  2.150810e-02   2.670587e-04   2.292415e+03   9.809019e-01   9.892705e-01   7.566659e-03
  2.738628e-02   2.379712e-04   1.803863e+03   9.828033e-01   9.912290e-01   1.033847e-02
  2.212590e-02   7.298816e-04   2.241257e+03   9.865584e-01   9.914244e-01   8.124241e-03
  1.083565e-02  -2.632250e-05   4.630705e+03   9.982337e-01   9.951021e-01   3.217874e-03
  2.179546e-02  -5.259874e-04   2.201891e+03   9.547551e-01   9.743194e-01   3.624911e-02
  1.351058e-02  -1.088147e-04   3.659301e+03   9.835634e-01   9.901474e-01   5.477787e-03
  2.263555e-02   4.376352e-04   2.167570e+03   9.761003e-01   9.858451e-01   8.848730e-03
  1.504531e-02  -1.679652e-04   3.350186e+03   1.002767e+00   1.001430e+00   4.362663e-03
  2.248538e-02  -4.274754e-04   2.210884e+03   9.890000e-01   9.945825e-01   9.083623e-03
  1.906860e-02  -2.056016e-04   2.601786e+03   9.870077e-01   9.902814e-01   1.156909e-02
  1.832460e-02  -3.372357e-05   2.738574e+03   9.983645e-01   9.980315e-01   6.598898e-03
  3.319067e-02  -2.392345e-04   1.498835e+03   9.896916e-01   9.958361e-01   4.844525e-03
  1.150083e-02   1.603122e-04   4.424432e+03   1.012318e+00   9.963909e-01   9.226932e-03
  2.317482e-02  -1.020584e-05   2.149682e+03   9.911074e-01   9.947981e-01   1.048763e-02
  1.785908e-02  -4.995151e-05   2.789294e+03   9.910224e-01   9.955910e-01   1.068448e-02
  3.025790e-02   8.497257e-04   1.600066e+03   9.631786e-01   9.799501e-01   7.392340e-03
  2.544826e-02  -5.598157e-04   1.945090e+03   9.847545e-01   9.932933e-01   1.279042e-02
  1.383446e-02  -1.375919e-04   3.617457e+03   9.956247e-01   9.959385e-01   4.439860e-03
  2.363786e-02  -3.542687e-04   2.093091e+03   9.842976e-01   9.909284e-01   7.066126e-03
  4.025280e-02  -6.078032e-05   1.229386e+03   9.844971e-01   9.935423e-01   1.306609e-02
  7.052464e-02   8.375380e-04   6.739082e+02   9.455222e-01   1.000459e+00   3.302441e-02
  1.739501e-02   1.401749e-04   2.904526e+03   1.005148e+00   1.001782e+00   6.230788e-03
  3.344798e-02  -1.289032e-05   1.455788e+03   9.687195e-01   9.849772e-01   1.206503e-02
  2.689160e-02   2.829094e-04   1.892277e+03   1.012352e+00   1.013580e+00   2.776823e-02
  2.036721e-02   1.798487e-04   2.438329e+03   9.879929e-01   9.922726e-01   1.089511e-02
  1.895697e-02   2.134840e-04   2.582409e+03   9.739220e-01   9.843534e-01   6.381433e-03
  2.222094e-02   8.047209e-05   2.237008e+03   9.889177e-01   9.929362e-01   9.713329e-03
  1.948396e-02  -1.778551e-04   2.548818e+03   9.879758e-01   9.887387e-01   1.881337e-02
           nan            nan            nan            nan            nan            nan
  1.621994e-02   3.229271e-04   3.024485e+03   9.759571e-01   9.825120e-01   1.727085e-02
  2.249234e-02   1.527375e-04   2.183666e+03   9.771271e-01   9.882382e-01   1.574291e-02
  3.943187e-02  -1.373489e-03   1.233087e+03   9.673221e-01   9.859596e-01   9.196021e-03
  1.575065e-02   4.763052e-04   3.181305e+03   9.968598e-01   9.977014e-01   4.645462e-03
  2.321687e-02  -4.036743e-06   2.170089e+03   1.002332e+00   1.002667e+00   5.102012e-03
  2.158038e-02   6.563706e-07   2.320422e+03   9.962220e-01   9.966038e-01   7.662597e-03
  6.897719e-03  -1.171589e-04   7.278824e+03   9.988420e-01   9.939866e-01   8.775708e-03
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
  3.091787e-02  -1.885088e-04   1.553135e+03   9.553198e-01   9.770976e-01   1.559772e-02
  1.958653e-02  -1.454749e-04   2.516952e+03   9.807593e-01   9.907367e-01   2.460928e-02
  2.340933e-02  -2.114201e-04   2.118445e+03   9.865891e-01   9.967436e-01   6.882454e-03
  2.292673e-02  -2.856299e-05   2.134814e+03   9.737160e-01   9.838514e-01   1.362115e-02
  1.825919e-02   1.127834e-04   2.720828e+03   9.883546e-01   9.915154e-01   9.750951e-03
  2.935582e-02   8.013574e-04   1.708979e+03   9.980701e-01   1.005292e+00   5.256481e-03
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
  3.634110e-02   1.418858e-03   1.362109e+03   9.847821e-01   9.945854e-01   4.340522e-03
  4.106120e-02  -6.142204e-04   1.192565e+03   9.741901e-01   9.899726e-01   1.462241e-02
  1.792507e-02   6.356994e-05   2.853725e+03   1.017661e+00   1.008069e+00   1.231958e-02
  1.794974e-02   1.997820e-04   2.786285e+03   9.949787e-01   9.959428e-01   7.999081e-03
  5.403104e-02   1.171224e-03   9.044844e+02   9.722424e-01   9.920336e-01   3.424338e-02
           nan            nan            nan            nan            nan            nan
           nan            nan            nan            nan            nan            nan
  2.695503e-02   2.612204e-05   1.843879e+03   9.887862e-01   9.940744e-01   3.396377e-03
  2.709031e-02   1.161211e-04   1.809048e+03   9.749767e-01   9.925205e-01   2.807686e-02
  2.368313e-02   2.587434e-04   2.079455e+03   9.797582e-01   9.865634e-01   1.795707e-02
  1.872391e-02   3.097897e-05   2.646529e+03   9.858332e-01   9.905622e-01   4.923512e-03
  2.542922e-02  -6.356088e-04   1.955370e+03   9.892184e-01   9.949809e-01   5.843133e-03
  1.500014e-02  -5.711150e-04   3.317919e+03   9.901276e-01   9.885538e-01   1.881131e-02
           nan            inf            nan            nan            inf            nan
  1.202952e-02   1.048544e-04   4.068874e+03   9.737612e-01   9.803994e-01   2.238056e-02
  2.073646e-02   1.178981e-04   2.361717e+03   9.742997e-01   9.893141e-01   2.203977e-02
  4.445039e-02  -1.725035e-03   1.105497e+03   9.776046e-01   9.920479e-01   2.317544e-02
  1.055465e-02   7.163245e-05   4.712507e+03   9.895234e-01   9.904674e-01   5.513231e-03
  1.671826e-02   1.690332e-05   3.003100e+03   9.988286e-01   9.980735e-01   6.385570e-03
  2.721162e-02  -6.491058e-04   1.830411e+03   9.909076e-01   9.963739e-01   1.586264e-02
  4.298036e-02  -1.262951e-03   1.152941e+03   9.858416e-01   9.990887e-01   2.215174e-02
  2.533561e-03   2.867380e-05   2.187052e+04   1.102353e+00   1.037296e+00   7.274914e-02
  7.936399e-03  -3.147375e-05   6.233304e+03   9.841740e-01   9.902253e-01   1.466007e-02
  4.199881e-02  -3.086665e-04   1.174047e+03   9.809631e-01   9.945210e-01   1.238053e-02
  1.894930e-02   2.155948e-04   2.613498e+03   9.852477e-01   9.925305e-01   1.434182e-02
  1.734082e-02   2.248509e-04   2.860381e+03   9.867877e-01   9.929456e-01   2.998620e-03
